city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Parti_matt
Shillong,23-07-2021,1,417.23,0.01,3.86,13.41,1.25,7.28,9.15,1.27,16.43
Shillong,24-07-2021,1,230.31,0,1.84,26.82,0.79,1.46,1.86,0.56,3.32
Shillong,25-07-2021,1,253.68,0,3.86,14.84,0.73,2.52,3.07,0.68,5.59
Shillong,26-07-2021,1,297.07,0.02,4.03,11.62,0.95,3.95,5.65,1.71,9.6
Shillong,27-07-2021,4,1014.71,4.81,31.53,0.11,8.35,42.13,48.72,14.31,90.85
Shillong,28-07-2021,1,297.07,0,2.96,14.84,1.91,2.56,3.01,0.43,5.57
Shillong,29-07-2021,1,300.41,0,1.86,37.19,1.06,2.88,3.41,0.6,6.29
Shillong,30-07-2021,1,250.34,0,0.95,34.33,0.54,3.91,4.04,0.2,7.95
Shillong,31-07-2021,1,280.38,0,3.04,14.31,0.82,4.62,4.99,0.45,9.61
Shillong,1/8/2021,1,273.71,0,3.3,16.63,0.63,2.86,3.51,0.7,6.37
Shillong,2/8/2021,2,473.98,0.19,7.28,2.28,1.86,14.71,17.92,3.45,32.63
Shillong,3/8/2021,2,420.57,0.05,7.88,6.62,1.73,12.28,15.66,3.42,27.94
Shillong,4/8/2021,2,554.09,0.31,8.57,2.84,2.3,16.93,21.47,4.05,38.4
Shillong,5/8/2021,4,720.98,0.1,9.51,4.25,2.21,28.15,33.33,3.42,61.48
Shillong,6/8/2021,4,961.3,0,27.42,16.09,9.78,49.34,56.03,16.97,105.37
Shillong,7/8/2021,2,410.56,0,5.18,16.27,0.97,10.58,12.53,1,23.11
Shillong,8/8/2021,1,270.37,0,4.16,13.77,0.88,4.17,4.64,0.59,8.81
Shillong,9/8/2021,1,283.72,0.01,4.2,17.52,0.83,8.56,9.72,1.17,18.28
Shillong,10/8/2021,1,307.08,0,4.67,26.11,1.86,5.97,6.86,0.69,12.83
Shillong,11/8/2021,1,277.04,0,4.58,30.04,1.06,3.03,3.68,0.6,6.71
Shillong,12/8/2021,1,287.06,0,5.14,18.6,0.86,4.66,5.55,0.74,10.21
Shillong,13-08-2021,1,283.72,0,4.76,26.46,1.21,5.13,5.49,0.37,10.62
Shillong,14-08-2021,1,327.11,0,6.77,16.09,2.74,8.76,9.16,0.35,17.92
Shillong,15-08-2021,2,380.52,0.02,4.97,10.37,1.37,10.84,12.34,0.94,23.18
Shillong,16-08-2021,2,433.92,0.13,7.97,4.11,1.91,10.55,14.33,5.45,24.88
Shillong,17-08-2021,1,300.41,0.01,5.4,10.82,0.76,4.41,5.1,0.57,9.51
Shillong,18-08-2021,1,270.37,0.01,4.88,10.28,0.95,4.51,4.89,0.44,9.4
Shillong,19-08-2021,1,240.33,0.01,4.41,12.7,0.97,3.28,3.75,0.5,7.03
Shillong,20-08-2021,1,263.69,0.01,5.48,12.16,0.98,2.97,3.49,0.52,6.46
Shillong,21-08-2021,1,303.75,0.01,5.01,13.59,0.89,5.99,8.83,1.2,14.82
Shillong,22-08-2021,1,247,0,1.99,43.63,0.75,4.32,4.95,0.59,9.27
Shillong,23-08-2021,1,267.03,0.04,4.11,9.48,1.67,5.82,6.89,0.99,12.71
Shillong,24-08-2021,1,297.07,0.02,4.67,12.16,0.98,4.44,5.71,1.09,10.15
Shillong,25-08-2021,1,343.8,0,5.06,32.54,2.98,7.83,8.41,0.42,16.24
Shillong,26-08-2021,1,300.41,0,6.77,15.2,1.24,3.08,3.5,0.36,6.58
Shillong,27-08-2021,1,420.57,0.06,6.68,7.33,1.58,9.92,13.21,2.38,23.13
Shillong,28-08-2021,3,540.73,0.04,9.43,6.35,1.43,20.1,25.98,2.82,46.08
Shillong,29-08-2021,2,534.06,0.41,17.82,2.03,4.53,14.8,19.87,14.19,34.67
Shillong,30-08-2021,3,480.65,0.09,8.05,2.66,1.33,20.45,25.63,4.02,46.08
Shillong,31-08-2021,5,1268.39,0.01,63.75,3.71,15.02,57.39,64.43,28.37,121.82
Shillong,1/9/2021,2,500.68,0.91,10.97,1.08,1.61,15.9,22.25,3.45,38.15
Shillong,2/9/2021,4,754.36,2.26,21.94,0.67,4.05,27.57,35.14,8.61,62.71
Shillong,3/9/2021,2,594.14,0.55,13.54,0.94,2.71,17.47,22.13,5.89,39.6
Shillong,4/9/2021,3,680.92,0.02,13.71,6.08,1.88,24.07,29.66,4.31,53.73
Shillong,5/9/2021,4,781.06,0,30.5,11.09,7.09,42.07,46.74,19.51,88.81
Shillong,6/9/2021,3,627.52,0.2,6.17,2.28,1.13,20.66,24.38,2.15,45.04
Shillong,7/9/2021,2,413.9,0.14,5.18,3.84,1.61,10.81,13.43,1.9,24.24
Shillong,8/9/2021,4,827.79,6.43,34.27,0.17,10.13,31.33,38.9,23.56,70.23
Shillong,9/9/2021,4,1014.71,0.02,41.81,3.67,7.45,46.67,52.55,17.48,99.22
Shillong,10/9/2021,2,507.36,0.04,6.68,8.94,1.94,15.21,17.89,2.31,33.1
Shillong,11/9/2021,1,363.83,0,2.61,21.28,1.06,4.4,5.37,0.77,9.77
Shillong,12/9/2021,2,440.6,0.19,5.18,4.43,0.89,12.98,15.84,1.17,28.82
Shillong,13-09-2021,3,560.76,0.24,5.36,3.58,1.42,20.69,24.77,2.79,45.46
Shillong,14-09-2021,1,287.06,0.01,2.01,17.35,0.97,3.04,3.82,0.64,6.86
Shillong,15-09-2021,3,654.22,0.01,18.85,9.92,6.14,23.15,27.22,7.22,50.37
Shillong,16-09-2021,4,620.84,0.02,9.6,9.84,3.49,26.22,29.37,3.48,55.59
Shillong,17-09-2021,4,761.03,9.84,14.57,0.06,5.48,33.17,40.33,12.03,73.5
Shillong,18-09-2021,4,947.95,6.09,45.24,0.15,9.66,37.62,46,22.04,83.62
Shillong,19-09-2021,4,867.84,0.01,27.76,5.81,8.23,31.35,33.59,18.24,64.94
Shillong,20-09-2021,2,494,0.24,10.11,3.67,2.8,17.17,21.83,6.9,39
Shillong,21-09-2021,4,821.11,0,42.16,12.34,9.78,32.42,39.08,23.31,71.5
Shillong,22-09-2021,4,700.95,0.01,17.82,8.32,4.05,32.14,36.39,9.88,68.53
Shillong,23-09-2021,4,687.6,0.04,22.62,8.4,6.38,26.52,32.46,12.41,58.98
Shillong,24-09-2021,4,614.17,0,9.68,25.03,2.09,44.63,50.68,3.86,95.31
Shillong,25-09-2021,4,814.44,1.52,13.2,1.26,2.77,36.44,41.74,4.43,78.18
Shillong,26-09-2021,4,600.82,0.04,5.4,6.17,1.19,25.55,29.45,1.6,55
Shillong,27-09-2021,2,390.53,0.01,3.47,10.73,1.01,11.36,12.93,0.9,24.29
Shillong,28-09-2021,2,500.68,0.01,5.23,13.05,1.94,16.29,18.91,1.28,35.2
Shillong,29-09-2021,4,700.95,4.08,19.19,0.2,6.32,28.97,36.07,14.82,65.04
Shillong,30-09-2021,4,814.44,0,34.96,9.66,9.06,36.13,42.36,21.28,78.49
Shillong,1/10/2021,4,694.28,0.06,22.96,4.38,4.95,28.06,35.45,11.4,63.51
Shillong,2/10/2021,3,514.03,0.99,11.65,2.48,1.91,23.68,30.5,4.5,54.18
Shillong,3/10/2021,2,350.48,0.13,4.8,6.44,0.6,11.45,15.26,1.41,26.71
Shillong,4/10/2021,1,267.03,0,3.56,19.49,0.63,4.6,5.36,0.67,9.96
Shillong,5/10/2021,1,253.68,0.01,2.14,15.2,0.83,3.61,4.36,0.52,7.97
Shillong,6/10/2021,3,634.19,0.91,28.1,3.09,7.45,20.15,25.81,18.49,45.96
Shillong,7/10/2021,3,587.46,0.05,11.65,6.26,1.89,22.47,28.3,2.85,50.77
Shillong,8/10/2021,4,680.92,0,21.59,14.66,6.08,36.25,44.06,15.45,80.31
Shillong,9/10/2021,5,1054.76,0,39.76,27.18,10.37,60.71,67.88,24.32,128.59
Shillong,10/10/2021,5,934.6,0,27.42,20.74,7.63,71.92,77.11,22.04,149.03
Shillong,11/10/2021,5,921.25,0.01,10.03,10.01,2.24,64.42,68.68,2.66,133.1
Shillong,12/10/2021,4,894.55,0,11.65,17.17,4.41,42.84,47.5,3.8,90.34
Shillong,13-10-2021,4,767.71,0.03,9.85,8.94,2.3,43.55,47.8,1.9,91.35
Shillong,14-10-2021,4,814.44,0,12.34,17.52,4.23,37.86,41.88,3.8,79.74
Shillong,15-10-2021,4,580.79,0,6.08,22.17,2.56,27.58,30.6,1.96,58.18
Shillong,16-10-2021,2,467.3,0,4.07,27.9,1.21,17.96,19.97,0.93,37.93
Shillong,17-10-2021,1,293.73,0,1.82,42.56,0.94,3.75,4.32,0.61,8.07
Shillong,18-10-2021,1,287.06,0,1.74,32.54,0.82,2.54,3.11,0.56,5.65
Shillong,19-10-2021,1,280.38,0.01,2.61,17.88,0.63,2.73,3.34,0.66,6.07
Shillong,20-10-2021,1,357.15,0.07,4.2,8.85,0.95,6.9,8.74,1.39,15.64
Shillong,21-10-2021,1,350.48,0.03,5.83,9.03,0.81,3.32,4.09,0.67,7.41
Shillong,22-10-2021,4,600.82,0,1.74,98.71,2.3,39.42,40.9,1.05,80.32
Shillong,23-10-2021,4,660.9,0,8.31,31.11,2.74,49.95,54.37,1.92,104.32
Shillong,24-10-2021,5,660.9,0,6.94,21.99,2.33,55.94,60.19,2.22,116.13
Shillong,25-10-2021,4,594.14,0,10.63,52.21,7.87,45.34,49.38,12.03,94.72
Shillong,26-10-2021,4,554.09,0,8.82,22.35,1.62,34.09,39.46,2.82,73.55
Shillong,27-10-2021,5,1068.12,0,23.65,29.68,8.46,67.95,74.9,11.53,142.85
Shillong,28-10-2021,5,794.41,0,11.82,36.12,4.59,74.56,82.37,8.49,156.93
Shillong,29-10-2021,4,514.03,0,5.23,35.05,4.41,31.98,34.52,2.41,66.5
Shillong,30-10-2021,4,500.68,0,7.97,20.21,2.47,25.56,29.08,3.1,54.64
Shillong,31-10-2021,2,380.52,0,7.8,36.84,2.71,18.23,21.64,8.74,39.87
Shillong,1/11/2021,4,507.35,0,10.54,31.47,3.28,27.8,31.79,7.92,59.59
Shillong,2/11/2021,5,827.79,0.01,19.36,15.02,5.01,59.46,65.7,5.51,125.16
Shillong,3/11/2021,5,741,0,19.54,41.84,7.75,63.99,70.03,8.11,134.02
Shillong,4/11/2021,5,787.73,0,19.02,70.1,11.21,61.65,68.08,15.2,129.73
Shillong,5/11/2021,5,794.41,0,16.62,22.89,6.26,58.86,65.58,8.99,124.44
Shillong,6/11/2021,4,580.79,0,10.37,25.39,2.26,39.72,42.01,1.68,81.73
Shillong,7/11/2021,4,527.38,0.01,8.31,20.74,1.71,41.84,46.29,2.44,88.13
Shillong,8/11/2021,5,647.54,0,11.48,26.46,2.21,52.43,57.24,5,109.67
Shillong,9/11/2021,4,680.92,0,17.48,41.13,11.09,36.87,41.87,15.83,78.74
Shillong,10/11/2021,4,687.6,0,19.19,40.05,12.52,35.87,40.5,16.72,76.37
Shillong,11/11/2021,4,667.57,0,19.19,36.48,9.54,35.7,40.98,16.09,76.68
Shillong,12/11/2021,4,494,0,10.11,34.69,1.74,40.42,45.33,5.32,85.75
Shillong,13-11-2021,5,734.33,0,23.65,55.79,11.56,54.68,60.93,18.75,115.61
Shillong,14-11-2021,5,600.81,0,10.45,30.4,2.56,53.64,58.84,3.2,112.48
Shillong,15-11-2021,4,687.6,0,15.25,30.04,3.34,46.86,52.3,5.7,99.16
Shillong,16-11-2021,5,894.55,0,35.3,26.82,10.61,50.34,57.21,23.05,107.55
Shillong,17-11-2021,5,767.71,0.02,16.62,14.48,2.5,58.85,64.43,2.25,123.28
Shillong,18-11-2021,4,667.57,0,14.22,27.54,4.17,40.55,45.01,6.27,85.56
Shillong,19-11-2021,4,600.81,0,13.71,41.48,6.08,41.37,47.04,8.99,88.41
Shillong,20-11-2021,4,614.17,0,17.82,45.42,7.75,42.02,48.21,14.82,90.23
Shillong,21-11-2021,5,614.17,0,17.31,35.41,6.26,53.27,59.27,15.45,112.54
Shillong,22-11-2021,5,520.71,0,9.42,24.68,0.91,58.26,63.67,2.03,121.93
Shillong,23-11-2021,5,607.49,0,1.44,121.59,3.81,73.71,76.91,0.9,150.62
Shillong,24-11-2021,5,694.27,0,13.37,42.2,3.46,112.57,120.04,4.43,232.61
Shillong,25-11-2021,5,974.66,0,25.02,62.23,15.14,99.09,106.26,18.75,205.35
Shillong,26-11-2021,5,747.68,0,16.79,49.35,5.07,109.59,117.82,7.79,227.41
Shillong,27-11-2021,5,947.95,0,20.56,42.2,7.45,102.35,110.02,9.63,212.37
Shillong,28-11-2021,4,560.76,0.01,11.14,19.31,1.48,36.84,40.45,3.99,77.29
Shillong,29-11-2021,4,594.14,0,12.17,21.99,2.95,34.41,38.18,5.07,72.59
Shillong,30-11-2021,4,647.54,0.01,14.05,17.34,1.8,38.95,43.06,2.53,82.01
Shillong,1/12/2021,4,667.57,0.01,12.68,19.85,2.12,43.38,48.66,3.32,92.04
Shillong,2/12/2021,4,654.22,0,17.65,42.92,6.38,35.2,40.16,7.66,75.36
Shillong,3/12/2021,4,720.98,0,20.22,52.93,12.99,47.71,53.08,14.44,100.79
Shillong,4/12/2021,4,580.79,0,14.22,36.84,5.01,45.55,51.54,8.23,97.09
Shillong,5/12/2021,4,607.49,0,14.39,27.18,2.03,46.64,50.67,6.9,97.31
Shillong,6/12/2021,5,741,0,21.59,19.67,4.53,51.56,56.75,10.64,108.31
Shillong,7/12/2021,4,614.17,0.01,9.85,18.24,2.12,28.08,31.37,3.45,59.45
Shillong,8/12/2021,4,787.73,0.43,33.93,5.81,8.46,34.66,40.95,19,75.61
Shillong,9/12/2021,5,787.73,0.01,13.88,20.74,2.53,52.79,58.03,2.09,110.82
Shillong,10/12/2021,4,654.22,0,15.25,38.27,3.19,41.51,48.03,6.59,89.54
Shillong,11/12/2021,5,417.23,0,1.31,92.98,1.31,66.56,70.32,1.06,136.88
Shillong,12/12/2021,5,594.14,0,12.17,50.07,3.52,76.1,81.39,6.9,157.49
Shillong,13-12-2021,5,594.14,0,12.51,29.68,2.47,58.91,63.07,5.26,121.98
Shillong,14-12-2021,5,767.71,0,20.39,42.56,12.04,54.6,60.12,14.57,114.72
Shillong,15-12-2021,5,620.84,0,15.59,47.21,6.85,51.5,57.17,7.6,108.67
Shillong,16-12-2021,5,741,0,23.65,33.97,6.38,55.27,61.57,10.26,116.84
Shillong,17-12-2021,5,867.84,0.01,15.25,20.92,1.77,76.41,82.71,1.76,159.12
Shillong,18-12-2021,5,841.14,0,20.91,39.34,6.26,72.87,79.01,6.14,151.88
Shillong,19-12-2021,4,560.76,0,13.54,77.96,7.99,46.52,51.48,15.71,98
Shillong,20-12-2021,3,500.68,0,9.68,45.06,4.47,23.72,26.84,7.92,50.56
Shillong,21-12-2021,4,560.76,0,10.2,34.33,2.8,38.93,41.8,1.71,80.73
Shillong,22-12-2021,4,600.81,0,21.42,35.41,6.62,35.75,41.3,14.06,77.05
Shillong,23-12-2021,4,707.63,0,17.31,26.46,3.67,34.81,39.18,5,73.99
Shillong,24-12-2021,4,520.71,0,16.62,39.7,4.23,25.34,29.24,6.4,54.58
Shillong,25-12-2021,5,947.95,0,24.68,32.9,5.6,55.57,60.35,4.69,115.92
Shillong,26-12-2021,4,514.03,0,10.02,35.76,1.97,25.81,28.53,2.72,54.34
Shillong,27-12-2021,2,413.89,0,10.28,28.97,1.18,18.61,22.45,3.2,41.06
Shillong,28-12-2021,4,554.08,0,14.22,34.33,2.12,39.92,47.16,3.61,87.08
Shillong,29-12-2021,4,754.36,0.01,16.96,21.28,1.85,49.64,55.99,2.37,105.63
Shillong,30-12-2021,4,520.71,0.01,12.34,22.17,2.09,25.5,29.73,3.42,55.23
Shillong,31-12-2021,2,554.08,0,11.82,38.27,1.53,16.44,20.99,2.88,37.43
Shillong,1/1/2022,4,654.22,0,13.71,26.11,2,27.97,31.73,2.25,59.7
Shillong,2/1/2022,3,440.6,0,7.28,37.91,1.7,20.97,22.76,2.91,43.73
Shillong,3/1/2022,4,594.14,0,12.68,30.76,3.31,32.49,36.21,4.43,68.7
Shillong,4/1/2022,3,403.88,0.01,7.8,30.04,0.71,20.39,23.79,1.35,44.18
Shillong,5/1/2022,4,700.95,0,22.62,40.41,5.78,41.83,46.98,7.66,88.81
Shillong,6/1/2022,4,607.49,0.01,13.88,21.46,2.44,34.26,39.06,2.91,73.32
Shillong,7/1/2022,4,600.81,0,14.05,27.18,2.24,40.03,44.89,2.18,84.92
Shillong,8/1/2022,4,647.54,0,24.68,41.48,8.46,43.22,49.85,18.49,93.07
Shillong,9/1/2022,4,467.3,0,10.8,36.12,2.29,27.59,32.27,6.84,59.86
Shillong,10/1/2022,4,547.41,0,14.91,30.76,4.23,29.25,33.79,11.53,63.04
Shillong,11/1/2022,4,494,0.01,12.17,24.32,1.49,32.61,38.24,3.58,70.85
Shillong,12/1/2022,4,907.9,0,37.01,31.83,8.82,45.94,50.72,16.47,96.66
Shillong,13-01-2022,2,487.33,0,7.88,42.92,1.59,16.33,18.75,1.41,35.08
Shillong,14-01-2022,4,774.38,0.01,11.82,30.4,1.52,41.02,45.62,2.06,86.64
Shillong,15-01-2022,4,741,0,15.94,43.63,2.03,47.58,53.58,6.08,101.16
Shillong,16-01-2022,4,507.35,0,10.2,33.26,1.62,26.01,29.56,2.75,55.57
Shillong,17-01-2022,4,567.44,0,9.25,34.69,2.15,29.05,31.96,3.55,61.01
Shillong,18-01-2022,4,660.9,0,14.74,36.48,3.78,30.21,33.48,5.51,63.69
Shillong,19-01-2022,4,680.92,0,17.65,47.92,8.11,38.76,44.05,13.05,82.81
Shillong,20-01-2022,2,377.18,0,7.28,41.48,1.58,15.54,18,4.24,33.54
Shillong,21-01-2022,4,781.06,0,29.47,28.97,9.3,41.15,47.69,19.25,88.84
Shillong,22-01-2022,5,774.38,0,14.22,49.35,2.71,94.48,100.38,6.27,194.86
Shillong,23-01-2022,5,667.57,0,14.22,41.13,4.29,79.78,85.57,11.91,165.35
Shillong,24-01-2022,5,520.71,0.02,6.85,26.11,2.8,64,67.42,5.57,131.42
Shillong,25-01-2022,5,694.27,0,17.48,29.33,5.72,71.26,78.41,12.67,149.67
Shillong,26-01-2022,5,640.87,0.01,14.39,26.46,4.65,58.87,64.97,9.88,123.84
Shillong,27-01-2022,5,554.08,0,4.76,55.07,0.72,60.27,64.02,1.12,124.29
Shillong,28-01-2022,4,494,0,5.48,65.8,1.33,48.96,53.13,1.35,102.09
Shillong,29-01-2022,5,520.71,0,9.42,78.68,5.66,61.8,67.3,9.37,129.1
Shillong,30-01-2022,5,761.03,0,15.59,53.64,5.07,93.55,100.17,5.57,193.72
Shillong,31-01-2022,5,680.92,0,15.25,47.92,5.19,88.61,93.65,12.79,182.26
Shillong,1/2/2022,5,500.68,0,3,94.41,1.76,86.58,91.6,0.92,178.18
Shillong,2/2/2022,4,480.65,0,1.54,128.75,8.34,49.89,53.45,0.28,103.34
Shillong,3/2/2022,5,574.11,0,9.42,55.07,1.77,79.12,90.71,1.42,169.83
Shillong,4/2/2022,5,961.3,0,36.33,42.92,13.95,102.65,117.85,23.31,220.5
Shillong,5/2/2022,2,303.75,0,1.24,67.23,1.91,15.4,15.88,0.2,31.28
Shillong,6/2/2022,4,587.46,0,4.41,79.39,1.43,32.12,34.72,1.27,66.84
Shillong,7/2/2022,4,700.95,0,11.82,68.66,6.85,32.29,36.17,14.19,68.46
Shillong,8/2/2022,5,821.11,0,22.62,43.63,8.58,55.36,61.73,17.99,117.09
Shillong,9/2/2022,5,801.09,0,20.91,25.03,1.74,55.73,63.38,2.69,119.11
Shillong,10/2/2022,5,494,0,5.65,83.68,2.24,69.54,85.15,1.47,154.69
Shillong,11/2/2022,5,494,0,2.96,92.98,2.12,76.77,78.99,0,155.76
Shillong,12/2/2022,5,534.06,0,3.43,94.41,1.59,66.32,70.82,0.85,137.14
Shillong,13-02-2022,5,667.57,0,9.94,70.1,5.66,86.17,92.7,7.35,178.87
Shillong,14-02-2022,5,754.36,0,13.88,26.82,2.03,53.98,58.44,4.62,112.42
Shillong,15-02-2022,4,634.19,0,14.39,44.7,4.29,42.28,48.15,8.36,90.43
Shillong,16-02-2022,4,700.95,0,18.16,51.5,5.01,49.54,56.14,6.84,105.68
Shillong,17-02-2022,4,514.03,0,15.42,45.42,4.17,38.53,45.14,12.29,83.67
Shillong,18-02-2022,5,587.46,0,12.17,45.42,1.46,79.8,87.66,3.1,167.46
Shillong,19-02-2022,5,687.6,0,18.16,49.35,3.52,82.85,93.11,5.26,175.96
Shillong,20-02-2022,5,373.84,0,1.61,125.89,7.45,74.87,84.17,2.79,159.04
Shillong,21-02-2022,4,417.23,0,1.37,118.73,4.41,39.81,40.77,0.59,80.58
Shillong,22-02-2022,5,480.65,0,5.57,83.68,1.94,54.56,58.89,3.36,113.45
Shillong,23-02-2022,5,867.84,0,20.22,40.77,4.65,72.53,78.74,4.56,151.27
Shillong,24-02-2022,5,781.06,0,19.88,44.7,4.05,89.21,96.8,3.42,186.01
Shillong,25-02-2022,5,894.55,0,22.62,33.97,4.05,83.35,91.77,6.33,175.12
Shillong,26-02-2022,3,480.65,0,4.07,90.12,1.83,23.35,25.49,0.93,48.84
Shillong,27-02-2022,5,507.35,0,6.94,42.2,1.04,59.02,63.44,2.41,122.46
Shillong,28-02-2022,4,417.23,0,4.37,66.52,0.76,40.51,46.82,1.5,87.33
Shillong,1/3/2022,5,520.71,0,3.43,100.14,2.86,99.76,104.66,2.34,204.42
Shillong,2/3/2022,5,794.41,0,14.22,44.35,5.07,87.46,94.94,5.32,182.4
Shillong,3/3/2022,5,600.81,0,10.45,47.21,3.13,61.83,68.58,6.78,130.41
Shillong,4/3/2022,5,567.44,0,7.54,32.9,1.01,55.42,62.26,2.22,117.68
Shillong,5/3/2022,5,407.22,0,2.74,105.86,3.25,67.09,74.81,3.58,141.9
Shillong,6/3/2022,5,654.22,0,15.59,63.66,9.3,79.73,90.04,17.23,169.77
Shillong,7/3/2022,5,507.35,0,5.65,65.09,2.89,52.84,58.17,5.57,111.01
Shillong,8/3/2022,4,614.17,0,9.77,53.64,5.66,36.47,42.14,6.71,78.61
Shillong,9/3/2022,4,540.73,0,7.2,58.65,2.15,49.74,55.79,5.7,105.53
Shillong,10/3/2022,5,520.71,0,5.83,60.08,1.36,75.19,83.6,6.59,158.79
Shillong,11/3/2022,5,460.62,0,5.14,70.1,1.56,65.97,72.36,6.46,138.33
Shillong,12/3/2022,5,654.22,0,11.14,51.5,3.64,80.94,88.73,8.36,169.67
Shillong,13-03-2022,5,560.76,0,3.81,69.38,1.86,105.46,112.26,6.46,217.72
Shillong,14-03-2022,5,627.52,0,3.86,87.26,2.68,120.7,128.12,7.22,248.82
Shillong,15-03-2022,5,614.17,0,5.65,67.95,2.32,102.82,110.09,6.71,212.91
Shillong,16-03-2022,5,687.6,0,8.74,60.08,2.32,95.24,104.57,7.54,199.81
Shillong,17-03-2022,5,600.81,0,9.6,63.66,4.47,84.44,98.41,7.54,182.85
Shillong,18-03-2022,5,527.38,0,6.85,92.98,7.39,109.52,127.23,6.71,236.75
Shillong,19-03-2022,5,727.65,0,11.14,104.43,8.46,148.36,168.05,10.64,316.41
Shillong,20-03-2022,5,700.95,0,7.45,54.36,1.46,106.39,116.08,3.29,222.47
Shillong,21-03-2022,5,403.88,0,1.71,133.04,4.71,93.96,103.3,1.55,197.26
Shillong,22-03-2022,5,447.27,0,3.56,100.14,3.61,81.31,90.39,3.13,171.7
Shillong,23-03-2022,5,647.54,0,9.94,75.82,4.41,92.06,99.62,8.23,191.68
Shillong,24-03-2022,5,574.11,0,7.45,42.56,1.45,100.55,112.25,2.5,212.8
Shillong,25-03-2022,4,427.25,0,2.61,95.84,4.23,43.22,49.19,1.39,92.41
Shillong,26-03-2022,3,337.12,0,2.78,85.12,5.42,21.8,24.07,0.32,45.87
Shillong,27-03-2022,4,380.52,0,2.01,83.68,2.65,34.37,42.48,2.28,76.85
Shillong,28-03-2022,4,534.06,0,10.28,38.62,3.13,37.47,45.96,6.78,83.43
Shillong,29-03-2022,4,574.11,0.01,13.71,17.52,3.43,42.72,52.47,8.36,95.19
Shillong,30-03-2022,5,680.92,0,11.48,16.27,1.49,51.14,60.58,2.75,111.72
Shillong,31-03-2022,2,397.21,0,6.08,27.18,0.98,14.81,19.21,0.96,34.02
Shillong,1/4/2022,1,293.73,0,2.48,60.8,1.65,5.76,6.89,0.48,12.65
Shillong,2/4/2022,1,320.43,0,2.91,53.64,1.85,7.22,9.07,0.65,16.29
Shillong,3/4/2022,3,560.76,0.17,10.54,6.71,1.31,24.68,30.8,2.69,55.48
Shillong,4/4/2022,1,303.75,0,2.03,71.53,2.32,8.61,10.09,0.42,18.7
Shillong,5/4/2022,1,277.04,0,3.77,53.64,2.29,3.86,4.76,0.74,8.62
Shillong,6/4/2022,2,283.72,0,1.35,89.41,3.01,13.27,17.59,1.04,30.86
Shillong,7/4/2022,2,453.95,0,7.03,25.03,1.12,16.76,22,1.27,38.76
Shillong,8/4/2022,4,403.88,0,4.76,45.78,1.16,28.76,35.36,1.08,64.12
Shillong,9/4/2022,4,400.54,0,1.86,114.44,2.21,35.97,39.35,0.83,75.32
Shillong,10/4/2022,2,400.54,0,3.26,36.12,0.98,11.64,13.9,0.66,25.54
Shillong,11/4/2022,1,313.76,0,1.88,54.36,1.31,2.72,3.3,0.45,6.02
Shillong,12/4/2022,2,420.57,0.01,5.57,15.91,1.09,11.01,14.87,1.76,25.88
Shillong,13-04-2022,1,333.79,0,2.68,46.49,1.16,5.17,7.24,0.77,12.41
Shillong,14-04-2022,1,267.03,0,4.54,44.35,2.47,3.68,4.17,0.33,7.85
Shillong,15-04-2022,1,257.02,0,3.47,40.77,1.91,3.01,3.58,0.36,6.59
Shillong,16-04-2022,1,277.04,0,2.61,62.94,2.53,8,10.79,0.43,18.79
Shillong,17-04-2022,1,277.04,0,1.61,37.55,0.76,5.93,7.52,0.78,13.45
Shillong,18-04-2022,1,300.41,0,2.63,57.94,1.36,9.18,10.58,0.89,19.76
Shillong,19-04-2022,3,467.3,0.02,7.37,13.05,1.04,22.75,29.09,2.06,51.84
Shillong,20-04-2022,2,377.18,0,4.11,56.51,1.25,17.94,20.08,0.99,38.02
Shillong,21-04-2022,4,587.46,0,7.28,32.9,2.65,25.18,27.91,1.46,53.09
Shillong,22-04-2022,4,654.22,0,15.08,23.96,3.4,38.16,45.28,6.9,83.44
Shillong,23-04-2022,1,307.08,0,3.17,33.26,0.79,3.37,4.63,0.61,8
Shillong,24-04-2022,4,357.15,0,1.35,113.01,4.29,34.92,40.13,0.65,75.05
Shillong,25-04-2022,4,323.77,0,1.41,105.86,5.13,28.51,37.25,1.06,65.76
Shillong,26-04-2022,4,377.18,0,2.48,118.73,3.1,32.94,41.69,1.09,74.63
Shillong,27-04-2022,4,353.81,0,2.01,120.16,3.99,36.73,45.78,1.39,82.51
Shillong,28-04-2022,4,377.18,0,3.9,72.24,1.56,27.14,34.16,2.69,61.3
Shillong,29-04-2022,5,734.33,0,15.59,38.27,4.53,62.64,75.78,8.11,138.42
Shillong,30-04-2022,4,447.27,0,4.67,53.64,1.16,29.99,34.25,1.28,64.24
Shillong,1/5/2022,4,487.33,0,4.5,46.49,1.13,26.7,30.47,1.11,57.17
Shillong,2/5/2022,4,440.6,0,3.98,27.89,0.83,25.99,29.24,1.28,55.23
Shillong,3/5/2022,3,494,0.01,6.17,13.59,1.12,22.8,27.25,2.06,50.05
Shillong,4/5/2022,4,794.41,0.01,13.88,10.28,3.16,36.88,43.68,6.52,80.56
Shillong,5/5/2022,4,754.36,0.47,9.25,2.17,1.46,31.08,36.2,2.44,67.28
Shillong,6/5/2022,5,834.47,0.01,11.31,10.1,4.11,53.85,60.14,7.28,113.99
